Exx	Eyy	Ezz	Eyz	Exz	Exy	Txx	Tyy	Tzz	Tyz	Txz	Txy	TwinRealVF	TwinMade	SlipTotal	Basal	Prismatic	Pyr1	Pyr2	Slip_share_Twin
5.34593e-15	1.17677	-0.350899	7.01565e-18	-1.4776e-19	2.07371e-18	21.4841	90.4303	-99.3069	-0.63844	0.949696	-0.322461	0.383783	0.184814	1.99558	0.707764	0.605952	0.681862	0	0.049508
5.3652e-15	1.18517	-0.351643	6.88959e-18	-2.39229e-19	2.66581e-18	21.4804	90.5713	-99.4188	-0.627454	0.956535	-0.308773	0.383917	0.184814	2.00403	0.710344	0.608324	0.685366	0	0.0495253
5.38816e-15	1.19362	-0.352383	6.76855e-18	-2.59067e-19	2.08222e-18	21.4819	90.6883	-99.516	-0.631311	0.955831	-0.308629	0.384049	0.184814	2.01205	0.712857	0.610624	0.688571	0	0.0495424
5.40399e-15	1.20211	-0.353119	6.59302e-18	-1.18931e-19	2.20278e-18	21.4828	90.8052	-99.6127	-0.635925	0.956492	-0.307682	0.38418	0.184814	2.02007	0.715368	0.612923	0.691781	0	0.0495593
5.4247e-15	1.21064	-0.353851	6.44079e-18	-3.29727e-19	2.3138e-18	21.4835	90.9219	-99.709	-0.64106	0.958625	-0.306332	0.38431	0.184814	2.02809	0.717876	0.615221	0.694996	0	0.049576
5.44354e-15	1.21922	-0.35458	7.02536e-18	-1.9407e-19	2.25493e-18	21.4839	91.0388	-99.8051	-0.64675	0.961887	-0.304738	0.384438	0.184814	2.03611	0.720383	0.617517	0.698214	0	0.0495925
5.46492e-15	1.22783	-0.355306	7.27474e-18	-1.49245e-19	2.18686e-18	21.4841	91.1555	-99.9008	-0.65307	0.965773	-0.302726	0.384564	0.185059	2.04414	0.722887	0.619813	0.701438	0	0.0496088
5.48598e-15	1.23649	-0.356027	7.28315e-18	-1.44096e-19	1.98355e-18	21.4773	91.294	-100.008	-0.677096	0.961137	-0.287463	0.384687	0.185303	2.05262	0.725503	0.622175	0.704946	0	0.0496247
5.50496e-15	1.2452	-0.356745	7.34338e-18	-2.67135e-19	2.12778e-18	21.471	91.4341	-100.117	-0.698286	0.969319	-0.300938	0.384808	0.185303	2.06114	0.728128	0.624554	0.708456	0	0.0496402
5.52824e-15	1.25395	-0.35746	7.02581e-18	-3.01403e-19	1.57016e-18	21.4727	91.5481	-100.213	-0.705843	0.969926	-0.301363	0.384926	0.185303	2.06917	0.730626	0.626845	0.711696	0	0.0496555
5.55323e-15	1.26274	-0.358171	6.9954e-18	-2.45679e-19	1.97889e-18	21.4746	91.6616	-100.308	-0.713669	0.969871	-0.301198	0.385043	0.185303	2.0772	0.733121	0.629135	0.714939	0	0.0496706
5.57483e-15	1.27157	-0.358878	7.40686e-18	-3.00187e-19	1.63128e-18	21.476	91.7753	-100.403	-0.722224	0.969391	-0.300298	0.385159	0.185547	2.08523	0.735615	0.631425	0.718187	0	0.0496856
5.59603e-15	1.28045	-0.359582	7.37854e-18	-1.37099e-19	1.64174e-18	21.4736	91.9098	-100.511	-0.718397	0.952222	-0.31313	0.385272	0.185547	2.09372	0.738254	0.633749	0.721713	0	0.0497001
5.61549e-15	1.28938	-0.360282	7.20078e-18	-1.55354e-19	1.31294e-18	21.4736	92.024	-100.605	-0.72715	0.953396	-0.311622	0.385384	0.185791	2.10175	0.740744	0.636036	0.724971	0	0.0497145
5.63389e-15	1.29835	-0.360979	6.85915e-18	-1.63445e-19	1.51292e-18	21.4659	92.1628	-100.711	-0.720616	0.947824	-0.323596	0.385493	0.185791	2.11025	0.743304	0.638396	0.728551	0	0.0497286
5.65813e-15	1.30736	-0.361672	7.06865e-18	-4.31732e-19	1.84216e-18	21.4654	92.2766	-100.805	-0.727177	0.951357	-0.322419	0.3856	0.185791	2.11829	0.745789	0.64068	0.731819	0	0.0497424
5.6842e-15	1.31642	-0.362362	6.99542e-18	-6.09659e-19	1.68681e-18	21.4654	92.3896	-100.898	-0.733017	0.955785	-0.322323	0.385706	0.186035	2.12632	0.748272	0.642963	0.73509	0	0.0497561
5.70518e-15	1.32553	-0.363049	7.23126e-18	-4.95939e-19	1.67347e-18	21.4569	92.5318	-101.007	-0.746962	0.966538	-0.334187	0.38581	0.186035	2.13482	0.750771	0.645336	0.738713	0	0.0497695
5.72779e-15	1.33468	-0.363732	7.14403e-18	-3.27442e-19	1.67081e-18	21.4581	92.6431	-101.1	-0.752746	0.970734	-0.33496	0.385913	0.186279	2.14286	0.753249	0.647616	0.741994	0	0.0497828
5.74988e-15	1.34387	-0.364412	7.0579e-18	-6.15641e-19	6.00947e-19	21.4527	92.7808	-101.209	-0.745434	0.971546	-0.349192	0.386014	0.186279	2.15141	0.75582	0.649988	0.745597	0	0.0497958
5.7753e-15	1.35312	-0.365088	6.68659e-18	-5.91153e-19	1.01768e-18	21.4549	92.8907	-101.302	-0.748856	0.976342	-0.350271	0.386113	0.186279	2.15945	0.758294	0.652265	0.748889	0	0.0498086
5.7982e-15	1.36241	-0.365761	6.78661e-18	-7.4564e-19	5.65813e-19	21.4575	92.9999	-101.395	-0.751774	0.981844	-0.351652	0.386211	0.186523	2.16749	0.760766	0.654542	0.752185	0	0.0498212
5.81463e-15	1.37174	-0.36643	6.47101e-18	-9.71309e-19	5.41413e-19	21.4538	93.135	-101.503	-0.742415	0.996767	-0.339874	0.386307	0.186523	2.17601	0.763288	0.656899	0.755824	0	0.0498336
5.83913e-15	1.38112	-0.367096	6.18283e-18	-1.05758e-18	6.65568e-19	21.4569	93.2437	-101.596	-0.745546	1.00278	-0.340858	0.386402	0.186768	2.18406	0.765755	0.659172	0.759129	0	0.0498458
5.85954e-15	1.39055	-0.367759	6.59938e-18	-1.04922e-18	3.01565e-19	21.4572	93.3783	-101.708	-0.732234	1.00874	-0.32952	0.386495	0.186768	2.19262	0.76833	0.661534	0.762753	0	0.0498578
5.88258e-15	1.40003	-0.368419	6.59109e-18	-1.12348e-18	-2.9253e-19	21.4611	93.4859	-101.8	-0.73469	1.01705	-0.329972	0.386586	0.186768	2.20067	0.770793	0.663805	0.766069	0	0.0498696
5.90641e-15	1.40955	-0.369075	6.13028e-18	-1.35225e-18	1.24134e-19	21.4658	93.5923	-101.892	-0.736921	1.02783	-0.331199	0.386677	0.186768	2.20872	0.773254	0.666075	0.769388	0	0.0498813
5.92782e-15	1.41913	-0.369728	6.15279e-18	-1.34939e-18	-2.44079e-19	21.471	93.6976	-101.985	-0.739224	1.04093	-0.333335	0.386767	0.186768	2.21677	0.775713	0.668344	0.772712	0	0.0498929
5.94907e-15	1.42875	-0.370378	6.06104e-18	-1.19922e-18	3.23611e-19	21.4764	93.8024	-102.077	-0.741319	1.05449	-0.336379	0.386855	0.186768	2.22482	0.778169	0.670611	0.77604	0	0.0499043
5.9733e-15	1.43841	-0.371024	6.52325e-18	-1.32058e-18	-5.46e-19	21.4818	93.9068	-102.169	-0.742774	1.06739	-0.34043	0.386943	0.186768	2.23287	0.780624	0.672878	0.779373	0	0.0499157
5.99688e-15	1.44813	-0.371667	6.5613e-18	-1.53635e-18	-9.05512e-19	21.4873	94.0106	-102.26	-0.74317	1.07925	-0.345598	0.38703	0.186768	2.24093	0.783077	0.675144	0.782709	0	0.0499268
6.0209e-15	1.45789	-0.372307	6.82705e-18	-1.62563e-18	-9.76254e-19	21.4932	94.1137	-102.352	-0.742484	1.09041	-0.35157	0.387115	0.186768	2.24899	0.785528	0.677408	0.78605	0	0.0499379
6.04337e-15	1.46771	-0.372944	6.13737e-18	-1.69391e-18	-9.29704e-19	21.4999	94.2159	-102.443	-0.741131	1.101	-0.357864	0.3872	0.186768	2.25704	0.787977	0.679672	0.789395	0	0.0499488
6.06533e-15	1.47757	-0.373578	6.23525e-18	-1.76431e-18	-9.78015e-19	21.5075	94.3171	-102.535	-0.739224	1.11032	-0.364259	0.387284	0.186768	2.2651	0.790423	0.681935	0.792744	0	0.0499596
6.08368e-15	1.48749	-0.374209	6.16297e-18	-1.7927e-18	-1.06417e-18	21.5159	94.4171	-102.626	-0.736958	1.11818	-0.37041	0.387367	0.187012	2.27316	0.792868	0.684196	0.796097	0	0.0499703
6.10362e-15	1.49745	-0.374836	5.91405e-18	-2.08277e-18	-1.32124e-18	21.5184	94.5395	-102.73	-0.720491	1.1385	-0.362816	0.387447	0.187012	2.28174	0.795449	0.686521	0.799768	0	0.0499807
6.12582e-15	1.50746	-0.37546	6.07487e-18	-2.11244e-18	-1.38985e-18	21.5275	94.6384	-102.822	-0.718031	1.14428	-0.368366	0.387526	0.187256	2.2898	0.79789	0.68878	0.80313	0	0.0499909
6.15358e-15	1.51752	-0.376081	6.35477e-18	-1.98478e-18	-1.25523e-18	21.5338	94.7594	-102.929	-0.739404	1.14676	-0.383726	0.387604	0.1875	2.29838	0.800488	0.691113	0.806782	0	0.0500009
6.17497e-15	1.52764	-0.376699	6.19962e-18	-2.13271e-18	-1.25256e-18	21.5338	94.8871	-103.036	-0.726322	1.14745	-0.399962	0.38768	0.1875	2.30696	0.802974	0.693471	0.810518	0	0.0500107
6.19817e-15	1.5378	-0.377314	6.2978e-18	-2.19639e-18	-2.24392e-18	21.5426	94.9853	-103.126	-0.723312	1.15099	-0.404796	0.387755	0.187744	2.31503	0.805408	0.695725	0.813895	0	0.0500203
6.21915e-15	1.54801	-0.377926	5.94206e-18	-2.24637e-18	-2.37243e-18	21.542	95.1102	-103.23	-0.707194	1.16022	-0.397421	0.387827	0.187744	2.32365	0.807973	0.698077	0.817595	0	0.0500297
6.23956e-15	1.55828	-0.378535	6.01327e-18	-2.39072e-18	-2.08066e-18	21.5501	95.2084	-103.32	-0.704338	1.16393	-0.402537	0.387899	0.187744	2.33171	0.810403	0.700328	0.820981	0	0.050039
6.2617e-15	1.5686	-0.379141	5.97752e-18	-2.35932e-18	-2.05389e-18	21.5582	95.3063	-103.409	-0.701704	1.16799	-0.407793	0.38797	0.187744	2.33978	0.812832	0.702579	0.82437	0	0.0500481
6.28509e-15	1.57897	-0.379744	5.54942e-18	-2.20847e-18	-1.76907e-18	21.5669	95.4037	-103.498	-0.699405	1.172	-0.412651	0.38804	0.187744	2.34785	0.815258	0.704828	0.827764	0	0.0500572
6.30659e-15	1.58939	-0.380343	5.54655e-18	-2.44338e-18	-2.09679e-18	21.5765	95.5	-103.588	-0.697634	1.17584	-0.416382	0.388109	0.187744	2.35592	0.817682	0.707076	0.831162	0	0.0500661
6.32979e-15	1.59986	-0.38094	6.11886e-18	-2.4587e-18	-2.40864e-18	21.5871	95.5951	-103.678	-0.696221	1.18048	-0.418606	0.388178	0.187744	2.36399	0.820104	0.709323	0.834564	0	0.050075
6.35299e-15	1.61039	-0.381534	6.6264e-18	-2.68683e-18	-3.36364e-18	21.5982	95.6892	-103.767	-0.6947	1.18672	-0.419741	0.388246	0.187744	2.37206	0.822524	0.711569	0.837971	0	0.0500837
6.37457e-15	1.62096	-0.382125	6.25636e-18	-2.81211e-18	-3.61797e-18	21.6092	95.783	-103.856	-0.69327	1.19443	-0.420696	0.388313	0.187744	2.38014	0.824943	0.713814	0.841381	0	0.0500924
6.39953e-15	1.6316	-0.382713	6.28722e-18	-3.01912e-18	-3.61134e-18	21.6197	95.8767	-103.945	-0.692179	1.20335	-0.42198	0.388379	0.187988	2.38821	0.827359	0.716058	0.844795	0	0.0501009
6.421e-15	1.64228	-0.383298	6.23409e-18	-3.13369e-18	-2.82422e-18	21.6211	95.9963	-104.046	-0.676945	1.20562	-0.436042	0.388443	0.188232	2.39682	0.82986	0.71839	0.848573	0	0.0501092
6.44331e-15	1.65302	-0.38388	6.29006e-18	-3.16298e-18	-3.04889e-18	21.621	96.1201	-104.15	-0.685939	1.21357	-0.427565	0.388506	0.188477	2.40544	0.83232	0.72074	0.852378	0	0.0501173
6.46458e-15	1.66381	-0.384459	6.81534e-18	-3.19024e-18	-3.77112e-18	21.6281	96.2371	-104.255	-0.696785	1.24284	-0.44276	0.388567	0.188477	2.41405	0.834861	0.723037	0.85615	0	0.0501251
6.48716e-15	1.67466	-0.385035	6.37041e-18	-3.11617e-18	-3.52693e-18	21.6371	96.3305	-104.342	-0.696379	1.25574	-0.444863	0.388627	0.188477	2.42213	0.837269	0.725275	0.859583	0	0.0501329
6.50559e-15	1.68556	-0.385609	6.88141e-18	-3.16785e-18	-3.00581e-18	21.6459	96.4238	-104.428	-0.69594	1.26923	-0.44679	0.388687	0.188477	2.43021	0.839675	0.727511	0.86302	0	0.0501406
6.5279e-15	1.69651	-0.386179	6.8757e-18	-2.86413e-18	-2.90068e-18	21.6545	96.5169	-104.514	-0.695676	1.2827	-0.448378	0.388746	0.188477	2.43829	0.842079	0.729747	0.86646	0	0.0501483
6.54758e-15	1.70752	-0.386747	7.32422e-18	-3.00989e-18	-3.39972e-18	21.663	96.6098	-104.6	-0.695625	1.29583	-0.449651	0.388805	0.188477	2.44637	0.844481	0.731981	0.869905	0	0.0501558
6.56848e-15	1.71859	-0.387312	7.65073e-18	-2.89289e-18	-2.87216e-18	21.6712	96.7024	-104.685	-0.695714	1.30817	-0.450708	0.388862	0.188721	2.45445	0.846881	0.734214	0.873353	0	0.0501633
6.59249e-15	1.72971	-0.387874	8.16236e-18	-2.63598e-18	-2.89929e-18	21.6697	96.8216	-104.784	-0.709885	1.31293	-0.440344	0.388918	0.188721	2.46311	0.849421	0.736546	0.877139	0	0.0501704
6.61399e-15	1.74089	-0.388433	7.3183e-18	-2.62496e-18	-2.45631e-18	21.6775	96.9138	-104.868	-0.710055	1.32328	-0.44119	0.388973	0.188721	2.47119	0.851818	0.738777	0.880595	0	0.0501776
6.63605e-15	1.75212	-0.388989	7.09029e-18	-2.42771e-18	-2.33089e-18	21.6849	97.0059	-104.952	-0.710309	1.33321	-0.441826	0.389028	0.188721	2.47927	0.854212	0.741006	0.884056	0	0.0501846
6.65841e-15	1.76341	-0.389543	6.61699e-18	-2.38844e-18	-2.93484e-18	21.692	97.098	-105.036	-0.710602	1.34263	-0.44226	0.389082	0.188721	2.48736	0.856605	0.743235	0.88752	0	0.0501915
6.68186e-15	1.77475	-0.390094	6.91325e-18	-2.52386e-18	-2.46487e-18	21.6992	97.1898	-105.119	-0.710783	1.35129	-0.442684	0.389135	0.188721	2.49545	0.858995	0.745463	0.890989	0	0.0501984
6.70365e-15	1.78616	-0.390642	6.30974e-18	-2.64586e-18	-2.47516e-18	21.7064	97.2811	-105.203	-0.710692	1.35875	-0.443229	0.389188	0.188721	2.50353	0.861384	0.747689	0.89446	0	0.0502052
6.72574e-15	1.79762	-0.391187	6.81777e-18	-2.51707e-18	-2.44846e-18	21.7139	97.3719	-105.286	-0.710334	1.36462	-0.44377	0.38924	0.188721	2.51162	0.863771	0.749915	0.897936	0	0.050212
6.75255e-15	1.80913	-0.39173	7.17165e-18	-2.46629e-18	-2.00495e-18	21.7212	97.4622	-105.368	-0.709845	1.36913	-0.444128	0.389292	0.188721	2.51971	0.866156	0.752139	0.901416	0	0.0502186
6.77428e-15	1.82071	-0.39227	6.86719e-18	-2.49412e-18	-2.6103e-18	21.7282	97.5524	-105.451	-0.708908	1.37251	-0.444749	0.389343	0.188721	2.5278	0.868539	0.754362	0.904899	0	0.0502252
6.80163e-15	1.83234	-0.392807	6.34526e-18	-2.43573e-18	-2.73069e-18	21.7346	97.6426	-105.532	-0.707419	1.37516	-0.445835	0.389393	0.188721	2.53589	0.87092	0.756585	0.908386	0	0.0502317
6.82172e-15	1.84403	-0.393342	6.21332e-18	-2.60986e-18	-2.72853e-18	21.7405	97.7328	-105.613	-0.705533	1.37754	-0.447254	0.389443	0.188721	2.54398	0.8733	0.758806	0.911876	0	0.0502382
6.84693e-15	1.85578	-0.393874	6.53253e-18	-2.70547e-18	-3.20831e-18	21.7464	97.8226	-105.694	-0.70325	1.37989	-0.449055	0.389493	0.188721	2.55207	0.875677	0.761027	0.91537	0	0.0502446
6.86701e-15	1.86759	-0.394403	6.11268e-18	-2.75173e-18	-2.84444e-18	21.7525	97.9121	-105.775	-0.700709	1.38258	-0.451335	0.389542	0.188721	2.56017	0.878053	0.763246	0.918868	0	0.0502509
6.89076e-15	1.87946	-0.39493	6.59992e-18	-2.8454e-18	-2.29774e-18	21.7585	98.0012	-105.855	-0.698056	1.38552	-0.454051	0.38959	0.188721	2.56826	0.880426	0.765464	0.92237	0	0.0502571
6.91195e-15	1.89138	-0.395454	6.78602e-18	-3.01088e-18	-2.17808e-18	21.7645	98.0902	-105.935	-0.695317	1.38822	-0.456952	0.389638	0.188721	2.57635	0.882798	0.767682	0.925875	0	0.0502633
6.9358e-15	1.90337	-0.395975	6.6404e-18	-3.00587e-18	-2.90821e-18	21.7701	98.1791	-106.015	-0.692549	1.39057	-0.459859	0.389686	0.188721	2.58445	0.885168	0.769898	0.929384	0	0.0502695
6.95667e-15	1.91542	-0.396494	6.9923e-18	-3.0288e-18	-3.3272e-18	21.7751	98.268	-106.094	-0.689828	1.39291	-0.462897	0.389733	0.188721	2.59255	0.887536	0.772113	0.932896	0	0.0502755
6.98096e-15	1.92753	-0.39701	6.88109e-18	-3.09345e-18	-2.8663e-18	21.7797	98.357	-106.172	-0.687227	1.39565	-0.466408	0.389779	0.188721	2.60064	0.889903	0.774327	0.936412	0	0.0502815
7.0047e-15	1.93969	-0.397524	7.03676e-18	-3.29623e-18	-2.64198e-18	21.784	98.4457	-106.25	-0.684492	1.3986	-0.470404	0.389825	0.188721	2.60874	0.892267	0.77654	0.939931	0	0.0502875
7.0291e-15	1.95192	-0.398035	6.28376e-18	-3.39119e-18	-2.96861e-18	21.7884	98.534	-106.328	-0.681523	1.40138	-0.474382	0.389871	0.188721	2.61684	0.89463	0.778753	0.943455	0	0.0502934
7.05433e-15	1.96421	-0.398544	6.59456e-18	-3.49553e-18	-2.74776e-18	21.7928	98.6219	-106.406	-0.678654	1.40387	-0.478001	0.389916	0.188721	2.62494	0.896991	0.780964	0.946981	0	0.0502992
7.07396e-15	1.97657	-0.39905	7.16732e-18	-3.55864e-18	-1.67446e-18	21.7971	98.7095	-106.483	-0.67607	1.4061	-0.481355	0.389961	0.188721	2.63303	0.899349	0.783174	0.950512	0	0.0503049
7.09228e-15	1.98898	-0.399553	7.63986e-18	-3.62068e-18	-1.45761e-18	21.8014	98.7969	-106.56	-0.673725	1.40813	-0.484567	0.390005	0.188721	2.64113	0.901707	0.785383	0.954046	0	0.0503106
7.1115e-15	2.00146	-0.400054	7.16943e-18	-3.47904e-18	-1.05409e-18	21.8053	98.8843	-106.637	-0.67154	1.40987	-0.487663	0.390049	0.188721	2.64924	0.904062	0.787591	0.957583	0	0.0503163
7.13362e-15	2.01399	-0.400553	8.48115e-18	-3.02994e-18	-1.16096e-18	21.8091	98.9716	-106.713	-0.669535	1.41121	-0.490732	0.390092	0.188721	2.65734	0.906415	0.789798	0.961124	0	0.0503219
7.15872e-15	2.0266	-0.401049	8.49462e-18	-2.88799e-18	-1.33335e-18	21.813	99.0584	-106.789	-0.667826	1.41234	-0.494231	0.390135	0.188721	2.66544	0.908767	0.792004	0.964668	0	0.0503274
7.17921e-15	2.03926	-0.401542	7.94372e-18	-3.16969e-18	-1.28847e-18	21.8172	99.1446	-106.865	-0.666546	1.41345	-0.498346	0.390177	0.188721	2.67354	0.911117	0.794209	0.968216	0	0.0503329
7.20048e-15	2.05199	-0.402033	8.10848e-18	-3.1519e-18	-8.60263e-19	21.8217	99.2303	-106.941	-0.665904	1.41436	-0.502613	0.390219	0.188965	2.68165	0.913465	0.796413	0.971768	0	0.0503383
7.21767e-15	2.06478	-0.402522	7.75651e-18	-3.14998e-18	-1.17869e-18	21.8166	99.3439	-107.031	-0.677504	1.40777	-0.495901	0.39026	0.188965	2.69035	0.915889	0.798726	0.975739	0	0.0503435
7.2393e-15	2.07764	-0.403008	7.55336e-18	-3.14506e-18	4.16902e-19	21.8221	99.4282	-107.107	-0.678014	1.40778	-0.499445	0.3903	0.188965	2.69846	0.918233	0.800927	0.979299	0	0.0503486
7.26231e-15	2.09056	-0.403492	7.89937e-18	-3.38519e-18	3.06618e-19	21.8275	99.5123	-107.182	-0.67865	1.40762	-0.50275	0.390339	0.188965	2.70657	0.920576	0.803127	0.982863	0	0.0503537
7.28581e-15	2.10354	-0.403973	7.96133e-18	-3.22278e-18	-2.93279e-19	21.8326	99.5964	-107.257	-0.679284	1.40753	-0.50603	0.390378	0.188965	2.71467	0.922916	0.805326	0.986429	0	0.0503588
7.30603e-15	2.11659	-0.404452	8.00205e-18	-3.16809e-18	7.31385e-20	21.8374	99.6804	-107.332	-0.679839	1.4076	-0.509331	0.390417	0.188965	2.72278	0.925255	0.807523	0.99	0	0.0503638
7.32666e-15	2.12971	-0.404929	7.62671e-18	-3.18252e-18	3.06626e-19	21.8422	99.7642	-107.406	-0.680265	1.40783	-0.512619	0.390455	0.189209	2.73089	0.927592	0.80972	0.993573	0	0.0503687
7.34336e-15	2.14289	-0.405403	7.47337e-18	-3.24275e-18	-4.761e-19	21.837	99.8773	-107.496	-0.691513	1.40423	-0.505587	0.390492	0.189209	2.73962	0.930015	0.812035	0.997573	0	0.0503734
7.36683e-15	2.15614	-0.405875	7.54704e-18	-3.2661e-18	-1.0853e-18	21.8421	99.9606	-107.57	-0.691744	1.4045	-0.50885	0.390528	0.189209	2.74773	0.932348	0.814229	1.00115	0	0.0503781
7.39212e-15	2.16945	-0.406344	8.34379e-18	-3.58113e-18	-9.07018e-19	21.8475	100.043	-107.644	-0.692013	1.40471	-0.512048	0.390564	0.189453	2.75584	0.93468	0.816422	1.00474	0	0.0503828
7.41407e-15	2.18283	-0.406811	9.24919e-18	-3.69886e-18	-1.70228e-18	21.8457	100.151	-107.732	-0.678355	1.39146	-0.526036	0.390599	0.189453	2.76458	0.937163	0.818702	1.00872	0	0.0503873
7.43348e-15	2.19628	-0.407276	9.48779e-18	-3.77697e-18	-1.67134e-18	21.8519	100.233	-107.806	-0.678638	1.39196	-0.529037	0.390633	0.189453	2.77269	0.939491	0.820891	1.01231	0	0.0503917
7.45809e-15	2.2098	-0.407738	1.00246e-17	-3.83595e-18	-2.21881e-18	21.8588	100.315	-107.88	-0.678827	1.39334	-0.532133	0.390667	0.189697	2.78081	0.941817	0.82308	1.01591	0	0.0503961
7.47918e-15	2.22338	-0.408198	1.01449e-17	-3.94867e-18	-2.51581e-18	21.858	100.424	-107.971	-0.692518	1.39389	-0.526419	0.3907	0.189697	2.78959	0.944305	0.825398	1.01989	0	0.0504003
7.50287e-15	2.23703	-0.408656	1.0114e-17	-3.94857e-18	-3.61265e-18	21.8663	100.504	-108.045	-0.69257	1.3975	-0.530116	0.390733	0.189697	2.7977	0.946627	0.827584	1.02349	0	0.0504045
7.52767e-15	2.25075	-0.409112	9.73286e-18	-3.68245e-18	-2.64577e-18	21.8749	100.583	-108.119	-0.692463	1.40176	-0.53378	0.390765	0.189941	2.80582	0.948948	0.829768	1.0271	0	0.0504087
7.54675e-15	2.26454	-0.409565	9.44184e-18	-3.72059e-18	-3.2649e-18	21.8751	100.688	-108.206	-0.706746	1.395	-0.526415	0.390796	0.189941	2.81458	0.95142	0.832048	1.03111	0	0.0504126
7.5673e-15	2.2784	-0.410016	9.13788e-18	-3.73769e-18	-2.62591e-18	21.8838	100.767	-108.28	-0.706213	1.40037	-0.529656	0.390826	0.189941	2.82269	0.953737	0.83423	1.03473	0	0.0504166
7.59104e-15	2.29232	-0.410465	9.22087e-18	-3.66899e-18	-2.83314e-18	21.8926	100.845	-108.353	-0.705444	1.40604	-0.532721	0.390856	0.189941	2.83081	0.956052	0.836411	1.03835	0	0.0504205
7.61506e-15	2.30632	-0.410912	8.99809e-18	-3.47547e-18	-2.11409e-18	21.9015	100.923	-108.427	-0.704349	1.412	-0.53566	0.390886	0.189941	2.83892	0.958366	0.83859	1.04197	0	0.0504243
7.63666e-15	2.32039	-0.411356	9.82305e-18	-3.47434e-18	-1.11597e-18	21.9105	101.001	-108.5	-0.7031	1.41814	-0.538584	0.390916	0.189941	2.84704	0.960678	0.840769	1.04559	0	0.0504281
7.65696e-15	2.33453	-0.411798	9.77858e-18	-3.48143e-18	-6.52591e-19	21.9198	101.079	-108.573	-0.702055	1.42442	-0.541489	0.390945	0.189941	2.85516	0.962989	0.842946	1.04922	0	0.0504319
7.6748e-15	2.34873	-0.412238	9.62553e-18	-3.47162e-18	2.03717e-19	21.9295	101.156	-108.646	-0.701456	1.4306	-0.544155	0.390973	0.189941	2.86327	0.965298	0.845123	1.05285	0	0.0504356
7.69342e-15	2.36301	-0.412676	9.7724e-18	-3.65677e-18	3.90788e-19	21.9398	101.232	-108.719	-0.701264	1.43625	-0.546326	0.391002	0.189941	2.87139	0.967605	0.847298	1.05649	0	0.0504392
7.71478e-15	2.37736	-0.413111	9.20672e-18	-3.52114e-18	1.04435e-18	21.9509	101.307	-108.792	-0.701359	1.44117	-0.547893	0.39103	0.189941	2.87951	0.96991	0.849473	1.06013	0	0.0504429
7.73342e-15	2.39179	-0.413544	8.92439e-18	-3.62063e-18	6.93272e-19	21.9629	101.382	-108.865	-0.70159	1.4455	-0.548902	0.391058	0.189941	2.88763	0.972214	0.851646	1.06377	0	0.0504464
7.75511e-15	2.40628	-0.413976	9.25686e-18	-3.72193e-18	1.0687e-18	21.9756	101.456	-108.938	-0.701779	1.44971	-0.549357	0.391085	0.189941	2.89575	0.974516	0.853818	1.06742	0	0.05045
7.78051e-15	2.42085	-0.414405	9.449e-18	-3.59485e-18	9.66493e-19	21.9891	101.529	-109.012	-0.701777	1.45432	-0.54927	0.391112	0.189941	2.90387	0.976816	0.85599	1.07106	0	0.0504535
7.80051e-15	2.43549	-0.414832	9.40238e-18	-3.78411e-18	1.50086e-18	22.0032	101.602	-109.085	-0.701582	1.45941	-0.548885	0.391139	0.189941	2.91199	0.979114	0.85816	1.07472	0	0.0504569
7.82696e-15	2.45021	-0.415256	9.05637e-18	-3.73893e-18	1.66387e-18	22.0183	101.673	-109.159	-0.7013	1.4649	-0.548679	0.391166	0.189941	2.92011	0.981411	0.860329	1.07837	0	0.0504604
7.85209e-15	2.46499	-0.415679	9.31814e-18	-3.6204e-18	1.36354e-18	22.0342	101.744	-109.233	-0.701071	1.47061	-0.548862	0.391192	0.190186	2.92823	0.983706	0.862497	1.08203	0	0.0504638
7.87304e-15	2.47986	-0.4161	9.62393e-18	-3.41533e-18	3.46453e-19	22.0404	101.84	-109.319	-0.684408	1.4843	-0.539438	0.391217	0.190186	2.93704	0.986178	0.864771	1.08609	0	0.050467
7.89665e-15	2.49479	-0.416518	9.7431e-18	-3.39209e-18	9.05164e-19	22.0572	101.91	-109.393	-0.684513	1.48965	-0.539478	0.391241	0.190186	2.94516	0.988469	0.866936	1.08976	0	0.0504702
7.91893e-15	2.5098	-0.416934	9.37027e-18	-3.58646e-18	2.27631e-18	22.0743	101.98	-109.467	-0.684857	1.49507	-0.539452	0.391266	0.190186	2.95328	0.99076	0.869099	1.09343	0	0.0504733
7.94208e-15	2.52489	-0.417349	9.20675e-18	-3.44859e-18	1.13382e-18	22.0917	102.048	-109.541	-0.6855	1.50091	-0.539602	0.39129	0.190186	2.96141	0.993048	0.871262	1.0971	0	0.0504764
7.96496e-15	2.54005	-0.417761	8.70102e-18	-3.42621e-18	2.45372e-18	22.1095	102.117	-109.614	-0.686454	1.50711	-0.539892	0.391314	0.190186	2.96953	0.995335	0.873424	1.10077	0	0.0504795
7.98669e-15	2.55529	-0.418171	8.40379e-18	-3.42975e-18	2.02998e-18	22.1278	102.184	-109.688	-0.687713	1.51315	-0.53998	0.391337	0.190186	2.97766	0.99762	0.875585	1.10445	0	0.0504825
