3.00000e+00 ,-9.43967e-01 ,-4.76430e-01 ,1.62959e+00 ,
2.59000e+02 ,2.17141e-01 ,2.56390e-01 ,-1.48134e+00 ,
5.15000e+02 ,6.35018e-01 ,-4.61782e+00 ,-2.48953e+01 ,
7.71000e+02 ,-1.80971e-01 ,-6.68577e-02 ,-3.29518e-01 ,
1.90000e+01 ,-8.59111e+03 ,4.99120e+03 ,-1.13169e+03 ,
2.75000e+02 ,-2.40003e-01 ,9.13023e-02 ,1.31677e+00 ,
5.31000e+02 ,2.67407e+00 ,1.03027e+00 ,9.98946e-01 ,
7.87000e+02 ,4.91097e-01 ,-7.01937e-01 ,-4.68016e-01 ,
3.50000e+01 ,1.38429e-01 ,-5.06637e+00 ,-2.57134e-01 ,
2.91000e+02 ,-1.66298e-01 ,1.36706e-01 ,6.04504e-01 ,
5.47000e+02 ,1.43909e-01 ,2.90273e-01 ,-1.38920e+00 ,
8.03000e+02 ,5.00992e+00 ,7.09558e-01 ,2.06779e-02 ,
5.10000e+01 ,-1.81960e+03 ,-1.79628e+03 ,9.66760e+03 ,
3.07000e+02 ,-1.59418e+01 ,1.65080e+01 ,6.30145e+00 ,
5.63000e+02 ,-2.11851e-01 ,1.85983e-01 ,8.68322e-01 ,
8.19000e+02 ,-3.61505e+00 ,-6.13658e-01 ,2.81773e-01 ,
4.00000e+00 ,1.22847e+01 ,1.42625e+01 ,2.44911e-01 ,
2.60000e+02 ,-2.05342e-01 ,1.02156e-01 ,6.33388e-01 ,
5.16000e+02 ,-3.38056e+00 ,1.36976e+01 ,-3.02545e+00 ,
7.72000e+02 ,1.12871e+00 ,9.42537e+00 ,-1.35565e+00 ,
2.00000e+01 ,1.12144e+00 ,1.75289e+00 ,4.88287e-01 ,
2.76000e+02 ,-3.26831e-01 ,1.06001e+00 ,2.75783e-01 ,
5.32000e+02 ,-4.82940e+00 ,2.28196e+00 ,-2.74590e-02 ,
7.88000e+02 ,-8.39627e-02 ,-1.49172e-01 ,-1.70673e-01 ,
3.60000e+01 ,-2.64848e+00 ,-2.37227e+00 ,2.96938e+00 ,
2.92000e+02 ,-9.09079e-01 ,3.48386e-01 ,-1.35601e+00 ,
5.48000e+02 ,1.53280e+00 ,1.43014e+00 ,2.88866e+00 ,
8.04000e+02 ,-3.40779e-01 ,9.31178e-01 ,-8.00870e-01 ,
5.20000e+01 ,-3.86920e-02 ,-1.47993e-01 ,1.46339e-01 ,
3.08000e+02 ,-1.58334e+00 ,-3.22299e+00 ,8.21770e-01 ,
5.64000e+02 ,-2.97717e+00 ,6.12918e+00 ,8.71274e-01 ,
8.20000e+02 ,5.66006e+00 ,-2.06591e+00 ,-2.89157e-01 ,
1.02500e+03 ,-1.16696e+00 ,3.30685e+00 ,-9.88286e-01 ,
1.28100e+03 ,6.76510e-01 ,-4.72038e-01 ,-6.58730e-02 ,
1.53700e+03 ,1.06355e-01 ,-1.15017e-01 ,7.50063e-02 ,
1.79300e+03 ,3.61603e-03 ,-9.02948e-02 ,-4.16430e-01 ,
1.04100e+03 ,1.17997e+00 ,-5.31168e-01 ,-1.42966e+00 ,
1.29700e+03 ,-8.04371e+00 ,-4.18628e-01 ,-1.66532e+01 ,
1.55300e+03 ,-4.26556e-01 ,4.95289e-01 ,-2.29176e+00 ,
1.80900e+03 ,-1.84579e+00 ,-2.48006e+00 ,2.68762e-01 ,
1.05700e+03 ,-4.79245e-01 ,-7.86846e-01 ,3.13639e+00 ,
1.31300e+03 ,-1.85643e+01 ,-1.14917e+00 ,-1.06067e+01 ,
1.56900e+03 ,8.22045e-02 ,-3.09538e-01 ,9.79315e-02 ,
1.82500e+03 ,6.83529e+00 ,3.61153e+00 ,5.11512e-01 ,
1.07300e+03 ,4.06943e+00 ,2.65561e+00 ,1.63765e+00 ,
1.32900e+03 ,1.81575e+00 ,-4.46827e-01 ,-8.92179e-01 ,
